General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
2010246550,-122.38474408,47.669066266,041,"THREATS, HARASSMENT",4700.5008,"(47.669066266, -122.38474408)",J2
2010246932,-122.347730015,47.728224593,041,"THREATS, HARASSMENT",401.1013,"(47.728224593, -122.347730015)",N1
2010246837,-122.287586512,47.550498178,041,"THREATS, HARASSMENT",10300.3011,"(47.550498178, -122.287586512)",S1
2010246776,-122.332879166,47.600043258,041,"THREATS, HARASSMENT",9200.2022,"(47.600043258, -122.332879166)",K3
2010246788,-122.317442179,47.603515346,041,"THREATS, HARASSMENT",8600.3001,"(47.603515346, -122.317442179)",E3
2010247141,-122.333916344,47.704127952,041,"THREATS, HARASSMENT",1200.5004,"(47.704127952, -122.333916344)",N3
2010247415,-122.322177304,47.618148028,041,"THREATS, HARASSMENT",7400.4001,"(47.618148028, -122.322177304)",E1
2010247460,-122.271084806,47.517407445,041,"THREATS, HARASSMENT",11700.4001,"(47.517407445, -122.271084806)",S2
2010247493,-122.288011035,47.563456655,041,"THREATS, HARASSMENT",10100.5017,"(47.563456655, -122.288011035)",R1
2010247805,-122.297437773,47.698419136,041,"THREATS, HARASSMENT",2100.4000,"(47.698419136, -122.297437773)",L2
2010247915,-122.241392322,47.502193528,041,"THREATS, HARASSMENT",11900.2023,"(47.502193528, -122.241392322)",S3
2010248182,-122.325383164,47.712243475,041,"THREATS, HARASSMENT",1200.4000,"(47.712243475, -122.325383164)",N3
2010248307,-122.331082201,47.602412413,041,"THREATS, HARASSMENT",8100.2036,"(47.602412413, -122.331082201)",K2
2010248458,-122.333235576,47.606444572,041,"THREATS, HARASSMENT",8100.2021,"(47.606444572, -122.333235576)",K1
2010248568,-122.286251242,47.548903142,041,"THREATS, HARASSMENT",10300.3008,"(47.548903142, -122.286251242)",S1
2010248500,-122.344497649,47.685861246,041,"THREATS, HARASSMENT",2700.5004,"(47.685861246, -122.344497649)",J1
2010248656,-122.280776523,47.530727271,041,"THREATS, HARASSMENT",11700.1001,"(47.530727271, -122.280776523)",O3
2010248866,-122.302323073,47.702077164,041,"THREATS, HARASSMENT",1100.2010,"(47.702077164, -122.302323073)",L2
2010248954,-122.360455286,47.529181168,041,"THREATS, HARASSMENT",11400.1011,"(47.529181168, -122.360455286)",F2
2010249616,-122.324126053,47.610748389,041,"THREATS, HARASSMENT",8400.1027,"(47.610748389, -122.324126053)",D3
2010249953,-122.283445035,47.574265582,041,"THREATS, HARASSMENT",9500.3015,"(47.574265582, -122.283445035)",R1
2010250031,-122.387212469,47.545098739,041,"THREATS, HARASSMENT",10600.4000,"(47.545098739, -122.387212469)",W3
2010250090,-122.333887757,47.607158143,041,"THREATS, HARASSMENT",8100.2019,"(47.607158143, -122.333887757)",K1
2010250176,-122.289937786,47.570674961,041,"THREATS, HARASSMENT",10100.5005,"(47.570674961, -122.289937786)",R1
2010250366,-122.286149145,47.556263448,041,"THREATS, HARASSMENT",10300.4012,"(47.556263448, -122.286149145)",R2
2010250796,-122.382242689,47.589497561,041,"THREATS, HARASSMENT",9600.5005,"(47.589497561, -122.382242689)",W1
2010250829,-122.381865409,47.545705053,041,"THREATS, HARASSMENT",10600.2003,"(47.545705053, -122.381865409)",W3
2010251088,-122.32213936,47.615810125,041,"THREATS, HARASSMENT",8400.1001,"(47.615810125, -122.32213936)",E2
2010251458,-122.3314721,47.606195955,041,"THREATS, HARASSMENT",8100.2025,"(47.606195955, -122.3314721)",K1
2010248750,-122.368875825,47.6439452,041,"THREATS, HARASSMENT",5900.5008,"(47.6439452, -122.368875825)",Q2
2010251530,-122.316125603,47.606200257,041,"THREATS, HARASSMENT",8600.1017,"(47.606200257, -122.316125603)",E3
2010251657,-122.311999765,47.622084901,041,"THREATS, HARASSMENT",7600.3003,"(47.622084901, -122.311999765)",C2
2010251778,-122.361804965,47.53369478,041,"THREATS, HARASSMENT",11400.1004,"(47.53369478, -122.361804965)",F2
2010251560,-122.401802383,47.689241734,041,"THREATS, HARASSMENT",3100.6001,"(47.689241734, -122.401802383)",B2
2010252244,-122.306511937,47.673046462,041,"THREATS, HARASSMENT",4300.5011,"(47.673046462, -122.306511937)",U1
2010252470,-122.308019912,47.733898279,041,"THREATS, HARASSMENT",200.6004,"(47.733898279, -122.308019912)",L1
2010252657,-122.362150139,47.535515058,041,"THREATS, HARASSMENT",10700.2000,"(47.535515058, -122.362150139)",F1
2010252659,-122.353942897,47.652125425,041,"THREATS, HARASSMENT",4900.3005,"(47.652125425, -122.353942897)",J2
2010252813,-122.35675152,47.619190161,041,"THREATS, HARASSMENT",7100.2020,"(47.619190161, -122.35675152)",Q3
2010252898,-122.354200805,47.715062684,041,"THREATS, HARASSMENT",402.3002,"(47.715062684, -122.354200805)",B1
2010253023,-122.380035358,47.558383521,041,"THREATS, HARASSMENT",10500.1010,"(47.558383521, -122.380035358)",W2
2010253794,-122.300103805,47.613537272,041,"THREATS, HARASSMENT",7700.3016,"(47.613537272, -122.300103805)",C3
2010253828,-122.327034673,47.608052029,041,"THREATS, HARASSMENT",8200.2007,"(47.608052029, -122.327034673)",D3
2010253895,-122.270000915,47.518651581,041,"THREATS, HARASSMENT",11800.4008,"(47.518651581, -122.270000915)",S3
2010254017,-122.313087957,47.663996256,041,"THREATS, HARASSMENT",5301.2000,"(47.663996256, -122.313087957)",U3
2010253798,-122.273537907,47.523310098,041,"THREATS, HARASSMENT",11800.4002,"(47.523310098, -122.273537907)",S2
2010254677,-122.292840975,47.723795095,041,"THREATS, HARASSMENT",100.3006,"(47.723795095, -122.292840975)",L1
2010254638,-122.391092462,47.538820553,041,"THREATS, HARASSMENT",11600.6002,"(47.538820553, -122.391092462)",W3
2010255017,-122.326536782,47.617406614,041,"THREATS, HARASSMENT",7400.5009,"(47.617406614, -122.326536782)",E1
2010255121,-122.358660998,47.625721059,041,"THREATS, HARASSMENT",7000.5005,"(47.625721059, -122.358660998)",Q3
2010255501,-122.281326694,47.533367703,041,"THREATS, HARASSMENT",11000.2000,"(47.533367703, -122.281326694)",S2
2010255387,-122.324615153,47.708602801,041,"THREATS, HARASSMENT",1200.4005,"(47.708602801, -122.324615153)",N3
2010255349,-122.331735385,47.603126533,041,"THREATS, HARASSMENT",8100.2034,"(47.603126533, -122.331735385)",K2
2010253008,-122.356459561,47.521949867,041,"THREATS, HARASSMENT",11400.3021,"(47.521949867, -122.356459561)",F2
2010255437,-122.342362258,47.731401249,041,"THREATS, HARASSMENT",300.3016,"(47.731401249, -122.342362258)",N1
2010255529,-122.344996835,47.725035552,041,"THREATS, HARASSMENT",600.1012,"(47.725035552, -122.344996835)",N1
2010255707,-122.353168644,47.617308877,041,"THREATS, HARASSMENT",8001.1004,"(47.617308877, -122.353168644)",M1
2010256241,-122.34210065,47.690544166,041,"THREATS, HARASSMENT",1800.2009,"(47.690544166, -122.34210065)",N2
2010256053,-122.283286678,47.540681662,041,"THREATS, HARASSMENT",11000.1009,"(47.540681662, -122.283286678)",S1
2010255990,-122.331124149,47.601717571,041,"THREATS, HARASSMENT",9200.2002,"(47.601717571, -122.331124149)",K2
2010256331,-122.33653319,47.604571633,041,"THREATS, HARASSMENT",8100.1040,"(47.604571633, -122.33653319)",M3
2010256487,-122.362021029,47.702962044,041,"THREATS, HARASSMENT",1400.3003,"(47.702962044, -122.362021029)",B1
2010256776,-122.395713511,47.634116576,041,"THREATS, HARASSMENT",5600.7023,"(47.634116576, -122.395713511)",Q1
2010257183,-122.324645299,47.618485518,041,"THREATS, HARASSMENT",7400.4002,"(47.618485518, -122.324645299)",E1
2010257296,-122.331243563,47.606784793,041,"THREATS, HARASSMENT",8200.2005,"(47.606784793, -122.331243563)",K1
2010257562,-122.328513729,47.702271935,041,"THREATS, HARASSMENT",1900.4000,"(47.702271935, -122.328513729)",N3
2010257581,-122.331735385,47.603126533,041,"THREATS, HARASSMENT",8100.2034,"(47.603126533, -122.331735385)",K2
2010258160,-122.313087957,47.663996256,041,"THREATS, HARASSMENT",5301.2000,"(47.663996256, -122.313087957)",U3
2010258264,-122.282344886,47.537044021,041,"THREATS, HARASSMENT",11000.1011,"(47.537044021, -122.282344886)",S1
2010258701,-122.324495885,47.617046946,041,"THREATS, HARASSMENT",7400.4003,"(47.617046946, -122.324495885)",E1
2010259224,-122.305205973,47.696781343,041,"THREATS, HARASSMENT",2100.4006,"(47.696781343, -122.305205973)",U1
2010258941,-122.28046254,47.634129304,041,"THREATS, HARASSMENT",6300.6010,"(47.634129304, -122.28046254)",C3
2010229789,-122.287854851,47.530343431,041,"THREATS, HARASSMENT",11700.3001,"(47.530343431, -122.287854851)",O3
2010260859,-122.312759582,47.734406762,041,"THREATS, HARASSMENT",200.4001,"(47.734406762, -122.312759582)",L1
2010259962,-122.30886359,47.612218998,041,"THREATS, HARASSMENT",7900.2007,"(47.612218998, -122.30886359)",G1
2010260340,-122.368002394,47.653586166,041,"THREATS, HARASSMENT",5900.1009,"(47.653586166, -122.368002394)",Q2
2010259432,-122.341959547,47.610682001,041,"THREATS, HARASSMENT",8002.1006,"(47.610682001, -122.341959547)",M3
2010260397,-122.292753429,47.718303891,041,"THREATS, HARASSMENT",700.1001,"(47.718303891, -122.292753429)",L2
2010259413,-122.330624759,47.603590548,041,"THREATS, HARASSMENT",8100.2032,"(47.603590548, -122.330624759)",K2
2010260343,-122.322158307,47.616978426,041,"THREATS, HARASSMENT",8400.1000,"(47.616978426, -122.322158307)",E1
2010260977,-122.406373387,47.676428936,041,"THREATS, HARASSMENT",3200.6000,"(47.676428936, -122.406373387)",B2
2010260830,-122.356933968,47.637776091,041,"THREATS, HARASSMENT",6800.4011,"(47.637776091, -122.356933968)",Q2
2010260379,-122.304989597,47.611474338,041,"THREATS, HARASSMENT",7900.1008,"(47.611474338, -122.304989597)",G1
2010260395,-122.291137897,47.718291369,041,"THREATS, HARASSMENT",700.1000,"(47.718291369, -122.291137897)",L2
2010260626,-122.302759195,47.599277912,041,"THREATS, HARASSMENT",9000.1006,"(47.599277912, -122.302759195)",G2
2010259855,-122.341959547,47.610682001,041,"THREATS, HARASSMENT",8002.1006,"(47.610682001, -122.341959547)",M3
2010261758,-122.335320783,47.608724516,041,"THREATS, HARASSMENT",8100.2012,"(47.608724516, -122.335320783)",K1
2010259430,-122.364519255,47.526056589,041,"THREATS, HARASSMENT",11400.2009,"(47.526056589, -122.364519255)",F2
2010260085,-122.322275771,47.679517762,041,"THREATS, HARASSMENT",3600.2018,"(47.679517762, -122.322275771)",J1
2010261957,-122.356933968,47.637776091,041,"THREATS, HARASSMENT",6800.4011,"(47.637776091, -122.356933968)",Q2
2010261847,-122.386583566,47.580252743,041,"THREATS, HARASSMENT",9800.8003,"(47.580252743, -122.386583566)",W1
2010261927,-122.27899086,47.678505466,041,"THREATS, HARASSMENT",3900.1004,"(47.678505466, -122.27899086)",L3
2010261878,-122.316125603,47.606200257,041,"THREATS, HARASSMENT",8600.1016,"(47.606200257, -122.316125603)",E3
2010262261,-122.384651892,47.645667202,041,"THREATS, HARASSMENT",5802.1011,"(47.645667202, -122.384651892)",Q1
2010261995,-122.296947284,47.571033264,041,"THREATS, HARASSMENT",10000.2000,"(47.571033264, -122.296947284)",R2
2010262144,-122.311436362,47.582974926,041,"THREATS, HARASSMENT",9400.3028,"(47.582974926, -122.311436362)",O1
2010262369,-122.376303701,47.693711724,041,"THREATS, HARASSMENT",1600.3007,"(47.693711724, -122.376303701)",B1
2010262171,-122.315130588,47.558662224,041,"THREATS, HARASSMENT",10400.6006,"(47.558662224, -122.315130588)",R2
2010262765,-122.328568388,47.608890236,041,"THREATS, HARASSMENT",8200.2001,"(47.608890236, -122.328568388)",D3
2010262820,-122.330741488,47.600877803,041,"THREATS, HARASSMENT",9200.2016,"(47.600877803, -122.330741488)",K2
2010263026,-122.38418767,47.53575233,041,"THREATS, HARASSMENT",11600.1004,"(47.53575233, -122.38418767)",W3
2010262950,-122.335710848,47.704131016,041,"THREATS, HARASSMENT",1300.1007,"(47.704131016, -122.335710848)",N3
2010263239,-122.304989597,47.611474338,041,"THREATS, HARASSMENT",7900.1006,"(47.611474338, -122.304989597)",G1
2010263335,-122.343702997,47.612886564,041,"THREATS, HARASSMENT",8002.1003,"(47.612886564, -122.343702997)",M3
2010263418,-122.326901618,47.551459122,041,"THREATS, HARASSMENT",10900.2060,"(47.551459122, -122.326901618)",O3
2010263230,-122.374901489,47.668666146,041,"THREATS, HARASSMENT",4700.3012,"(47.668666146, -122.374901489)",B2
2010263642,-122.369692501,47.661468179,041,"THREATS, HARASSMENT",4700.2037,"(47.661468179, -122.369692501)",J2
2010263709,-122.356976956,47.634136227,041,"THREATS, HARASSMENT",6800.3002,"(47.634136227, -122.356976956)",Q2
2010263871,-122.281736013,47.537963086,041,"THREATS, HARASSMENT",11000.2000,"(47.537963086, -122.281736013)",S2
2010264291,-122.316845009,47.614683851,041,"THREATS, HARASSMENT",7500.4006,"(47.614683851, -122.316845009)",C2
2010264477,-122.297027134,47.716245706,041,"THREATS, HARASSMENT",700.3006,"(47.716245706, -122.297027134)",L2
2010264642,-122.393683654,47.668651397,041,"THREATS, HARASSMENT",3200.3008,"(47.668651397, -122.393683654)",B2
2010265002,-122.327680653,47.596655376,041,"THREATS, HARASSMENT",9100.1014,"(47.596655376, -122.327680653)",K2
2010264844,-122.331082201,47.602412413,041,"THREATS, HARASSMENT",8100.2036,"(47.602412413, -122.331082201)",K2
2010264878,-122.356615684,47.630005584,041,"THREATS, HARASSMENT",7000.4008,"(47.630005584, -122.356615684)",Q3
2010264892,-122.376776964,47.682309781,041,"THREATS, HARASSMENT",3000.3004,"(47.682309781, -122.376776964)",B3
2010265412,-122.365063431,47.675080916,041,"THREATS, HARASSMENT",3400.4008,"(47.675080916, -122.365063431)",B3
2010265825,-122.322275771,47.679517762,041,"THREATS, HARASSMENT",3600.2018,"(47.679517762, -122.322275771)",J1
2010265948,-122.352887459,47.615971089,041,"THREATS, HARASSMENT",8001.3013,"(47.615971089, -122.352887459)",M1
2010266369,-122.362385678,47.66437999,041,"THREATS, HARASSMENT",4800.4010,"(47.66437999, -122.362385678)",J2
2010266386,-122.300349435,47.582088381,041,"THREATS, HARASSMENT",9500.6061,"(47.582088381, -122.300349435)",R1
2010267004,-122.375069766,47.545634071,041,"THREATS, HARASSMENT",10700.5012,"(47.545634071, -122.375069766)",F1
2010267008,-122.335119807,47.610181663,041,"THREATS, HARASSMENT",8200.1013,"(47.610181663, -122.335119807)",K1
2010267297,-122.316845009,47.614683851,041,"THREATS, HARASSMENT",7500.4006,"(47.614683851, -122.316845009)",C2
2010267200,-122.384373354,47.570182507,041,"THREATS, HARASSMENT",9800.3009,"(47.570182507, -122.384373354)",W2
2010267404,-122.34458491,47.6157531,041,"THREATS, HARASSMENT",7200.2020,"(47.6157531, -122.34458491)",M2
2010267329,-122.346308215,47.614420976,041,"THREATS, HARASSMENT",8001.2007,"(47.614420976, -122.346308215)",M1
2010267380,-122.342879608,47.609812733,041,"THREATS, HARASSMENT",8100.1012,"(47.609812733, -122.342879608)",M3
2010267548,-122.349791176,47.650010373,041,"THREATS, HARASSMENT",4900.3014,"(47.650010373, -122.349791176)",J2
2010268025,-122.30314533,47.721136946,041,"THREATS, HARASSMENT",200.2004,"(47.721136946, -122.30314533)",L1
2010267894,-122.332777574,47.607622884,041,"THREATS, HARASSMENT",8200.3008,"(47.607622884, -122.332777574)",K1
2010263048,-122.368002394,47.653586166,041,"THREATS, HARASSMENT",5900.1009,"(47.653586166, -122.368002394)",Q2
2010268461,-122.295983723,47.602604464,041,"THREATS, HARASSMENT",8800.3003,"(47.602604464, -122.295983723)",G3
2010268566,-122.343694025,47.73231021,041,"THREATS, HARASSMENT",300.3017,"(47.73231021, -122.343694025)",N1
2010268585,-122.35917222,47.52011229,041,"THREATS, HARASSMENT",11400.4004,"(47.52011229, -122.35917222)",F2
2010268378,-122.332798948,47.611838463,041,"THREATS, HARASSMENT",8200.1011,"(47.611838463, -122.332798948)",D3
2010268476,-122.312698026,47.684866444,041,"THREATS, HARASSMENT",2600.5010,"(47.684866444, -122.312698026)",U1
2010268942,-122.315695154,47.623685597,041,"THREATS, HARASSMENT",7500.3000,"(47.623685597, -122.315695154)",C2
2010268483,-122.332777574,47.607622884,041,"THREATS, HARASSMENT",8200.3008,"(47.607622884, -122.332777574)",K1
2010268709,-122.334191719,47.597380191,041,"THREATS, HARASSMENT",9300.2018,"(47.597380191, -122.334191719)",K3
2010269150,-122.301685325,47.599284818,041,"THREATS, HARASSMENT",8900.6009,"(47.599284818, -122.301685325)",G2
2010269616,-122.27567381,47.546029143,041,"THREATS, HARASSMENT",11101.5000,"(47.546029143, -122.27567381)",S1
2010269514,-122.356947469,47.569226639,041,"THREATS, HARASSMENT",9900.2004,"(47.569226639, -122.356947469)",F1
2010269818,-122.395076333,47.668645559,041,"THREATS, HARASSMENT",3200.4015,"(47.668645559, -122.395076333)",B2
2010270122,-122.386991144,47.679507112,041,"THREATS, HARASSMENT",3100.3007,"(47.679507112, -122.386991144)",B2
2010270236,-122.407882231,47.653183544,041,"THREATS, HARASSMENT",5600.1005,"(47.653183544, -122.407882231)",Q1
2010270239,-122.291010285,47.570759932,041,"THREATS, HARASSMENT",10100.4000,"(47.570759932, -122.291010285)",R1
2010270365,-122.332345091,47.620815378,041,"THREATS, HARASSMENT",7300.1018,"(47.620815378, -122.332345091)",D2
2010270253,-122.326697911,47.602530455,041,"THREATS, HARASSMENT",9200.1000,"(47.602530455, -122.326697911)",K2
2010270444,-122.301940701,47.588360076,041,"THREATS, HARASSMENT",9400.2028,"(47.588360076, -122.301940701)",R1
2010270463,-122.286149145,47.556263448,041,"THREATS, HARASSMENT",10300.4012,"(47.556263448, -122.286149145)",R2
2010270791,-122.321445646,47.614070933,041,"THREATS, HARASSMENT",8400.1017,"(47.614070933, -122.321445646)",E2
2010270662,-122.324675883,47.640878399,041,"THREATS, HARASSMENT",6100.4009,"(47.640878399, -122.324675883)",C1
2010270577,-122.323443932,47.604128073,041,"THREATS, HARASSMENT",8500.3001,"(47.604128073, -122.323443932)",E3
2010271205,-122.309516725,47.576072202,041,"THREATS, HARASSMENT",10000.5018,"(47.576072202, -122.309516725)",O1
2010271211,-122.325721125,47.59583631,041,"THREATS, HARASSMENT",9100.1015,"(47.59583631, -122.325721125)",K2
2010271500,-122.292523764,47.573435296,041,"THREATS, HARASSMENT",10100.4000,"(47.573435296, -122.292523764)",R1
2010271696,-122.400179789,47.565804144,041,"THREATS, HARASSMENT",9702.4020,"(47.565804144, -122.400179789)",W2
2010271303,-122.376139108,47.634160148,041,"THREATS, HARASSMENT",5802.2010,"(47.634160148, -122.376139108)",Q2
2010271409,-122.323897093,47.61133751,041,"THREATS, HARASSMENT",8400.2004,"(47.61133751, -122.323897093)",E2
2010271738,-122.317280361,47.590763886,041,"THREATS, HARASSMENT",9300.1011,"(47.590763886, -122.317280361)",O1
2010271750,-122.313148997,47.660532243,041,"THREATS, HARASSMENT",5301.3001,"(47.660532243, -122.313148997)",U2
2010271742,-122.332345091,47.620815378,041,"THREATS, HARASSMENT",7300.1018,"(47.620815378, -122.332345091)",D2
2010271464,-122.358436752,47.680148113,041,"THREATS, HARASSMENT",2900.2023,"(47.680148113, -122.358436752)",B3
2010272061,-122.387454467,47.561122238,041,"THREATS, HARASSMENT",10500.5008,"(47.561122238, -122.387454467)",W2
2010272646,-122.335124818,47.580853389,041,"THREATS, HARASSMENT",9300.2050,"(47.580853389, -122.335124818)",K3
2010272861,-122.353168644,47.617308877,041,"THREATS, HARASSMENT",8001.3004,"(47.617308877, -122.353168644)",M1
2010272831,-122.352117294,47.562651025,041,"THREATS, HARASSMENT",9900.2004,"(47.562651025, -122.352117294)",F1
2010273204,-122.342204495,47.614932692,041,"THREATS, HARASSMENT",7200.2023,"(47.614932692, -122.342204495)",M2
2010273719,-122.358291023,47.554455491,041,"THREATS, HARASSMENT",10800.2002,"(47.554455491, -122.358291023)",F1
2010274214,-122.292493611,47.721007497,041,"THREATS, HARASSMENT",100.3008,"(47.721007497, -122.292493611)",L1
2010274525,-122.300937127,47.582002634,041,"THREATS, HARASSMENT",9500.6061,"(47.582002634, -122.300937127)",R1
2010274838,-122.323443932,47.604128073,041,"THREATS, HARASSMENT",8500.3001,"(47.604128073, -122.323443932)",E3
2010274730,-122.317609654,47.691734988,041,"THREATS, HARASSMENT",1900.2008,"(47.691734988, -122.317609654)",U1
2010275831,-122.271314895,47.533661618,041,"THREATS, HARASSMENT",11102.3003,"(47.533661618, -122.271314895)",S2
2010275995,-122.345047044,47.729584799,041,"THREATS, HARASSMENT",300.3019,"(47.729584799, -122.345047044)",N1
2010276034,-122.268808829,47.506142944,041,"THREATS, HARASSMENT",11900.5005,"(47.506142944, -122.268808829)",S3
2010243147,-122.301717253,47.601666109,041,"THREATS, HARASSMENT",8800.4014,"(47.601666109, -122.301717253)",G3
2010276450,-122.368002394,47.653586166,041,"THREATS, HARASSMENT",5900.1009,"(47.653586166, -122.368002394)",Q2
2010276882,-122.314644628,47.623684284,041,"THREATS, HARASSMENT",7500.1002,"(47.623684284, -122.314644628)",C2
2010277226,-122.380021119,47.693202061,041,"THREATS, HARASSMENT",1600.3010,"(47.693202061, -122.380021119)",B1
2010277272,-122.327121106,47.644493621,041,"THREATS, HARASSMENT",6100.5006,"(47.644493621, -122.327121106)",C1
2010277049,-122.372607167,47.579001575,041,"THREATS, HARASSMENT",9900.4007,"(47.579001575, -122.372607167)",W1
2010277236,-122.371945847,47.512976886,041,"THREATS, HARASSMENT",12000.1006,"(47.512976886, -122.371945847)",W3
2010277112,-122.339358071,47.609781733,041,"THREATS, HARASSMENT",8100.2010,"(47.609781733, -122.339358071)",K1
2010277279,-122.341542601,47.612782411,041,"THREATS, HARASSMENT",7200.1066,"(47.612782411, -122.341542601)",M2
2010277767,-122.368002394,47.653586166,041,"THREATS, HARASSMENT",5900.1009,"(47.653586166, -122.368002394)",Q2
2010275832,-122.34741336,47.650562602,041,"THREATS, HARASSMENT",4900.2011,"(47.650562602, -122.34741336)",J3
2010277899,-122.362150139,47.535515058,041,"THREATS, HARASSMENT",10700.2000,"(47.535515058, -122.362150139)",F1
2010278379,-122.34777183,47.731676965,041,"THREATS, HARASSMENT",401.1006,"(47.731676965, -122.34777183)",N1
2010278170,-122.306091864,47.617882195,041,"THREATS, HARASSMENT",7900.5000,"(47.617882195, -122.306091864)",C2
2010278182,-122.397032028,47.678013733,041,"THREATS, HARASSMENT",3200.7008,"(47.678013733, -122.397032028)",B2
2010278435,-122.293338212,47.593873176,041,"THREATS, HARASSMENT",8900.2004,"(47.593873176, -122.293338212)",G3
2010278416,-122.317351899,47.562595075,041,"THREATS, HARASSMENT",9300.3119,"(47.562595075, -122.317351899)",R2
201630705,-122.38648,47.544865,041,"THREATS, HARASSMENT",10600.3006,"(47.544865, -122.38648)",W3
2010278958,-122.35742353,47.64965732,041,"THREATS, HARASSMENT",6000.5004,"(47.64965732, -122.35742353)",Q2
2010279171,-122.368002394,47.653586166,041,"THREATS, HARASSMENT",5900.1009,"(47.653586166, -122.368002394)",Q2
2010279304,-122.31979365,47.656687915,041,"THREATS, HARASSMENT",5200.2002,"(47.656687915, -122.31979365)",U2
2010279259,-122.347730015,47.728224593,041,"THREATS, HARASSMENT",401.1014,"(47.728224593, -122.347730015)",N1
2010279306,-122.333368028,47.617329291,041,"THREATS, HARASSMENT",7300.2011,"(47.617329291, -122.333368028)",D2
2010279401,-122.301636939,47.584078761,041,"THREATS, HARASSMENT",9500.6051,"(47.584078761, -122.301636939)",R1
2010279358,-122.372175,47.667887517,041,"THREATS, HARASSMENT",4700.1015,"(47.667887517, -122.372175)",B3
2010279232,-122.271376799,47.521674093,041,"THREATS, HARASSMENT",11800.4005,"(47.521674093, -122.271376799)",S2
2010279682,-122.318902458,47.68674595,041,"THREATS, HARASSMENT",2700.2000,"(47.68674595, -122.318902458)",U1
2010279746,-122.316257178,47.618773273,041,"THREATS, HARASSMENT",7500.4000,"(47.618773273, -122.316257178)",C2
2010279743,-122.344881696,47.61768872,041,"THREATS, HARASSMENT",7200.2004,"(47.61768872, -122.344881696)",M1
2010280044,-122.377547513,47.670900475,041,"THREATS, HARASSMENT",4700.3007,"(47.670900475, -122.377547513)",B2
2010280152,-122.310790578,47.561823821,041,"THREATS, HARASSMENT",10000.3001,"(47.561823821, -122.310790578)",R2
2010280333,-122.360433441,47.532782883,041,"THREATS, HARASSMENT",11400.1004,"(47.532782883, -122.360433441)",F2
2010280398,-122.34171893,47.622053521,041,"THREATS, HARASSMENT",7200.1031,"(47.622053521, -122.34171893)",D1
2010280651,-122.317280361,47.590763886,041,"THREATS, HARASSMENT",9300.1011,"(47.590763886, -122.317280361)",O1
2010280800,-122.320898926,47.621531971,041,"THREATS, HARASSMENT",7500.3014,"(47.621531971, -122.320898926)",E1
2010280851,-122.329586177,47.546693931,041,"THREATS, HARASSMENT",10900.2070,"(47.546693931, -122.329586177)",O2
2010281570,-122.375689072,47.694488386,041,"THREATS, HARASSMENT",1600.3005,"(47.694488386, -122.375689072)",B1
2010281597,-122.324092692,47.602870586,041,"THREATS, HARASSMENT",8500.3000,"(47.602870586, -122.324092692)",E3
2010281387,-122.311898777,47.66748414,041,"THREATS, HARASSMENT",4400.3004,"(47.66748414, -122.311898777)",U3
2010281973,-122.292493611,47.721007497,041,"THREATS, HARASSMENT",100.3008,"(47.721007497, -122.292493611)",L1
2010281982,-122.344834273,47.713547979,041,"THREATS, HARASSMENT",600.3005,"(47.713547979, -122.344834273)",N1
2010281994,-122.294920988,47.608499304,041,"THREATS, HARASSMENT",8800.2002,"(47.608499304, -122.294920988)",G3
2010281992,-122.330009987,47.612259956,041,"THREATS, HARASSMENT",8200.3003,"(47.612259956, -122.330009987)",D3
2010282333,-122.281369998,47.535396744,041,"THREATS, HARASSMENT",11000.2005,"(47.535396744, -122.281369998)",S2
2010282423,-122.32657554,47.620224479,041,"THREATS, HARASSMENT",7400.5004,"(47.620224479, -122.32657554)",E1
2010282490,-122.378152957,47.668671062,041,"THREATS, HARASSMENT",4700.3013,"(47.668671062, -122.378152957)",B2
2010282405,-122.375689072,47.694488386,041,"THREATS, HARASSMENT",1600.3005,"(47.694488386, -122.375689072)",B1
2010283241,-122.343063933,47.614268253,041,"THREATS, HARASSMENT",7200.2022,"(47.614268253, -122.343063933)",M2
2010283463,-122.331082201,47.602412413,041,"THREATS, HARASSMENT",8100.2035,"(47.602412413, -122.331082201)",K2
2010283199,-122.371727674,47.679541624,041,"THREATS, HARASSMENT",3000.2006,"(47.679541624, -122.371727674)",B3
2010283828,-122.319889288,47.705844231,041,"THREATS, HARASSMENT",1200.6000,"(47.705844231, -122.319889288)",N3
2010242420,-122.284797187,47.541574733,041,"THREATS, HARASSMENT",11000.1003,"(47.541574733, -122.284797187)",S1
2010283951,-122.351698805,47.531015552,041,"THREATS, HARASSMENT",11300.5005,"(47.531015552, -122.351698805)",F3
201630432,-122.33222,47.60088,041,"THREATS, HARASSMENT",9200.2005,"(47.60088, -122.33222)",K2
2010284251,-122.33749539,47.652568604,041,"THREATS, HARASSMENT",5400.1011,"(47.652568604, -122.33749539)",J3
2010284648,-122.304328493,47.731062229,041,"THREATS, HARASSMENT",200.6007,"(47.731062229, -122.304328493)",L1
2010284581,-122.332353616,47.606320303,041,"THREATS, HARASSMENT",8100.2025,"(47.606320303, -122.332353616)",K1
2010284818,-122.292753429,47.718303891,041,"THREATS, HARASSMENT",700.1000,"(47.718303891, -122.292753429)",L2
2010285008,-122.292493611,47.721007497,041,"THREATS, HARASSMENT",100.3008,"(47.721007497, -122.292493611)",L1
