General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
2011219323,-122.335909925,47.60046538,040,ASSAULTS,9200.2011,"(47.60046538, -122.335909925)",K3
2011219696,-122.336165513,47.616053298,040,ASSAULTS,7300.3023,"(47.616053298, -122.336165513)",D2
2011219485,-122.30193524,47.732919947,040,ASSAULTS,200.6000,"(47.732919947, -122.30193524)",L1
2011214641,-122.287760101,47.57202026,040,ASSAULTS,10100.5002,"(47.57202026, -122.287760101)",R1
2011219687,-122.340616978,47.682714515,040,ASSAULTS,4600.1000,"(47.682714515, -122.340616978)",J1
2011219889,-122.32202965,47.62199318,040,ASSAULTS,7400.2000,"(47.62199318, -122.32202965)",E1
2011219755,-122.332798949,47.611838462,040,ASSAULTS,8200.1011,"(47.611838462, -122.332798949)",D3
2011219835,-122.301685325,47.599284818,040,ASSAULTS,8900.5007,"(47.599284818, -122.301685325)",G2
2011220048,-122.336938539,47.612168781,040,ASSAULTS,8100.2000,"(47.612168781, -122.336938539)",M2
201632836,-122.33158,47.5992,040,ASSAULTS,9300.2005,"(47.5992, -122.33158)",K2
2011220067,-122.333916345,47.704127952,040,ASSAULTS,1300.1008,"(47.704127952, -122.333916345)",N3
2011171941,-122.316782603,47.601691381,040,ASSAULTS,8600.3010,"(47.601691381, -122.316782603)",E3
2011220477,-122.329153404,47.61823776,040,ASSAULTS,7300.2015,"(47.61823776, -122.329153404)",D2
2011220348,-122.343493864,47.613934038,040,ASSAULTS,7200.2025,"(47.613934038, -122.343493864)",M2
2011220701,-122.336486149,47.611671432,040,ASSAULTS,8200.1004,"(47.611671432, -122.336486149)",M2
2011220773,-122.335928553,47.611904236,040,ASSAULTS,8200.1003,"(47.611904236, -122.335928553)",M2
2011220800,-122.311909015,47.56262085,040,ASSAULTS,10000.3001,"(47.56262085, -122.311909015)",R2
2011220984,-122.335928553,47.611904236,040,ASSAULTS,8200.1003,"(47.611904236, -122.335928553)",M2
2011220881,-122.313087957,47.663996256,040,ASSAULTS,5301.2001,"(47.663996256, -122.313087957)",U3
2011208732,-122.341542602,47.612782411,040,ASSAULTS,7200.1066,"(47.612782411, -122.341542602)",M2
2011220949,-122.341081505,47.620299299,040,ASSAULTS,7200.1035,"(47.620299299, -122.341081505)",D1
2011221152,-122.375013012,47.640921046,040,ASSAULTS,5802.2007,"(47.640921046, -122.375013012)",Q2
2011221270,-122.341081505,47.620299299,040,ASSAULTS,7200.1035,"(47.620299299, -122.341081505)",D1
2011221104,-122.333353852,47.611605828,040,ASSAULTS,8200.1005,"(47.611605828, -122.333353852)",D3
2011221793,-122.316579841,47.661291338,040,ASSAULTS,5301.3004,"(47.661291338, -122.316579841)",U3
2011221773,-122.349465445,47.646735734,040,ASSAULTS,6700.1000,"(47.646735734, -122.349465445)",D1
2011221381,-122.313028642,47.670214313,040,ASSAULTS,4400.5003,"(47.670214313, -122.313028642)",U3
2011222197,-122.295248394,47.721091918,040,ASSAULTS,100.3011,"(47.721091918, -122.295248394)",L1
2011221872,-122.318426089,47.66602881,040,ASSAULTS,4500.1012,"(47.66602881, -122.318426089)",U2
2011222130,-122.385579859,47.668140807,040,ASSAULTS,4700.5010,"(47.668140807, -122.385579859)",J2
2011222374,-122.344834273,47.713547979,040,ASSAULTS,600.3005,"(47.713547979, -122.344834273)",N1
2011222560,-122.278370902,47.50799069,040,ASSAULTS,NULL,"(47.50799069, -122.278370902)",S2
2011222516,-122.385813153,47.511074406,040,ASSAULTS,12000.3003,"(47.511074406, -122.385813153)",W3
2011222442,-122.269982027,47.524739041,040,ASSAULTS,11800.6011,"(47.524739041, -122.269982027)",S3
2011222501,-122.316845009,47.614683851,040,ASSAULTS,7500.4006,"(47.614683851, -122.316845009)",C2
2011222960,-122.313463638,47.567243016,040,ASSAULTS,10000.3006,"(47.567243016, -122.313463638)",R2
2011222772,-122.354873005,47.719599534,040,ASSAULTS,402.5004,"(47.719599534, -122.354873005)",B1
2011222965,-122.290299185,47.676691474,040,ASSAULTS,3800.1008,"(47.676691474, -122.290299185)",L3
2011222886,-122.32906774,47.572688081,040,ASSAULTS,9300.3051,"(47.572688081, -122.32906774)",O2
2011222765,-122.385457779,47.561100471,040,ASSAULTS,10500.6006,"(47.561100471, -122.385457779)",W2
2011222895,-122.328309122,47.615081334,040,ASSAULTS,8400.1009,"(47.615081334, -122.328309122)",E2
2011223197,-122.346709939,47.519143506,040,ASSAULTS,11300.2000,"(47.519143506, -122.346709939)",F3
2011223190,-122.329058009,47.579808466,040,ASSAULTS,9300.3032,"(47.579808466, -122.329058009)",O2
2011223258,-122.326819778,47.674384851,040,ASSAULTS,3600.3010,"(47.674384851, -122.326819778)",J1
2011223515,-122.308900043,47.574047644,040,ASSAULTS,10000.7013,"(47.574047644, -122.308900043)",O1
2011223686,-122.309514473,47.612903428,040,ASSAULTS,7900.3000,"(47.612903428, -122.309514473)",G1
2011223835,-122.305044578,47.603508218,040,ASSAULTS,8700.2009,"(47.603508218, -122.305044578)",G1
2011223809,-122.320060117,47.643192647,040,ASSAULTS,6100.3000,"(47.643192647, -122.320060117)",C1
2011223847,-122.329058917,47.574978897,040,ASSAULTS,9300.3034,"(47.574978897, -122.329058917)",O2
2011224145,-122.333741185,47.662865318,040,ASSAULTS,5100.5004,"(47.662865318, -122.333741185)",J3
2011224180,-122.322033078,47.621520294,040,ASSAULTS,7400.2004,"(47.621520294, -122.322033078)",E1
2011224107,-122.339677446,47.733222117,040,ASSAULTS,300.2007,"(47.733222117, -122.339677446)",N1
2011224185,-122.337595941,47.611207077,040,ASSAULTS,8100.2001,"(47.611207077, -122.337595941)",M2
2011224225,-122.323443932,47.604128073,040,ASSAULTS,8500.3001,"(47.604128073, -122.323443932)",E3
2011224515,-122.333529123,47.600882385,040,ASSAULTS,9200.2013,"(47.600882385, -122.333529123)",K3
2011222916,-122.304915945,47.661327469,040,ASSAULTS,4300.4007,"(47.661327469, -122.304915945)",U2
2011224598,-122.287096322,47.613455918,040,ASSAULTS,7800.4007,"(47.613455918, -122.287096322)",G3
2011224530,-122.3308075,47.60046424,040,ASSAULTS,9200.2021,"(47.60046424, -122.3308075)",K2
2011224878,-122.316845009,47.614683851,040,ASSAULTS,7500.4006,"(47.614683851, -122.316845009)",C2
201633746,-122.29206,47.701126,040,ASSAULTS,2100.1000,"(47.701126, -122.29206)",L3
2011225081,-122.344946834,47.720481995,040,ASSAULTS,402.2003,"(47.720481995, -122.344946834)",N1
201633777,-122.33139,47.601074,040,ASSAULTS,9200.2002,"(47.601074, -122.33139)",K3
2011225472,-122.317413611,47.664027544,040,ASSAULTS,5200.5000,"(47.664027544, -122.317413611)",U2
201633768,-122.33051,47.601887,040,ASSAULTS,8100.2045,"(47.601887, -122.33051)",K3
2011225748,-122.287922024,47.551238678,040,ASSAULTS,10300.4020,"(47.551238678, -122.287922024)",R2
2011225645,-122.318676475,47.600876321,040,ASSAULTS,9100.1001,"(47.600876321, -122.318676475)",E3
2011225753,-122.304386264,47.602671123,040,ASSAULTS,8700.2011,"(47.602671123, -122.304386264)",G1
2011225941,-122.331735384,47.603126534,040,ASSAULTS,8100.2034,"(47.603126534, -122.331735384)",K2
2011225873,-122.345003457,47.613655499,040,ASSAULTS,8001.2000,"(47.613655499, -122.345003457)",M2
2011226102,-122.336029062,47.611174928,040,ASSAULTS,8100.2007,"(47.611174928, -122.336029062)",K1
2011226186,-122.329153404,47.61823776,040,ASSAULTS,7300.2015,"(47.61823776, -122.329153404)",D2
2011226070,-122.3308075,47.60046424,040,ASSAULTS,9200.2021,"(47.60046424, -122.3308075)",K2
2011226082,-122.321892241,47.655886104,040,ASSAULTS,5200.2007,"(47.655886104, -122.321892241)",U2
2011226078,-122.299553088,47.667189595,040,ASSAULTS,4300.3000,"(47.667189595, -122.299553088)",U2
2011226751,-122.337793005,47.609748462,040,ASSAULTS,8100.2010,"(47.609748462, -122.337793005)",K1
2011226793,-122.314917247,47.546990866,040,ASSAULTS,10900.2079,"(47.546990866, -122.314917247)",O3
2011227139,-122.328860965,47.603341075,040,ASSAULTS,8500.3004,"(47.603341075, -122.328860965)",K2
2011226856,-122.316107216,47.612898636,040,ASSAULTS,8600.1002,"(47.612898636, -122.316107216)",E2
2011227177,-122.350029256,47.660489198,040,ASSAULTS,4900.1015,"(47.660489198, -122.350029256)",J2
2011226704,-122.331567577,47.685955487,040,ASSAULTS,2700.4008,"(47.685955487, -122.331567577)",J1
2011227191,-122.38448201,47.542346681,040,ASSAULTS,10600.3013,"(47.542346681, -122.38448201)",W3
2011227366,-122.313168449,47.659794711,040,ASSAULTS,5301.3001,"(47.659794711, -122.313168449)",U2
2011227507,-122.2938204,47.732859337,040,ASSAULTS,100.4000,"(47.732859337, -122.2938204)",L1
2011227469,-122.329153404,47.61823776,040,ASSAULTS,7300.2015,"(47.61823776, -122.329153404)",D2
2011227492,-122.329153404,47.61823776,040,ASSAULTS,7300.2015,"(47.61823776, -122.329153404)",D2
2011227310,-122.302162856,47.636932561,040,ASSAULTS,7700.4006,"(47.636932561, -122.302162856)",C3
2011227615,-122.381460612,47.561141266,040,ASSAULTS,10500.6009,"(47.561141266, -122.381460612)",W2
2011228127,-122.327772671,47.696815059,040,ASSAULTS,1900.4003,"(47.696815059, -122.327772671)",N3
2011228129,-122.298174666,47.595534939,040,ASSAULTS,8900.4008,"(47.595534939, -122.298174666)",G2
2011228164,-122.290904337,47.539467144,040,ASSAULTS,11000.5012,"(47.539467144, -122.290904337)",S1
2011228403,-122.316845009,47.614683851,040,ASSAULTS,7500.4006,"(47.614683851, -122.316845009)",C2
2011228371,-122.329055962,47.580851337,040,ASSAULTS,9300.3026,"(47.580851337, -122.329055962)",O2
2011228445,-122.329153404,47.61823776,040,ASSAULTS,7300.2015,"(47.61823776, -122.329153404)",D2
2011228539,-122.335871381,47.619109578,040,ASSAULTS,7300.3018,"(47.619109578, -122.335871381)",D2
2011228707,-122.333266347,47.592393711,040,ASSAULTS,9300.2017,"(47.592393711, -122.333266347)",K3
2011228300,-122.341542602,47.612782411,040,ASSAULTS,7200.1066,"(47.612782411, -122.341542602)",M2
201633902,-122.352356,47.652954,040,ASSAULTS,4900.3011,"(47.652954, -122.352356)",B2
2011228771,-122.322110996,47.614064988,040,ASSAULTS,8400.1017,"(47.614064988, -122.322110996)",E2
2011228687,-122.31306237,47.665668257,040,ASSAULTS,4400.4009,"(47.665668257, -122.31306237)",U3
2011228835,-122.332875212,47.601301161,040,ASSAULTS,9200.2005,"(47.601301161, -122.332875212)",K3
2011228793,-122.323404639,47.61406725,040,ASSAULTS,8400.1018,"(47.61406725, -122.323404639)",E2
2011228902,-122.309118314,47.65130139,040,ASSAULTS,5302.2000,"(47.65130139, -122.309118314)",U2
2011228974,-122.329153404,47.61823776,040,ASSAULTS,7300.2015,"(47.61823776, -122.329153404)",D2
2011229079,-122.300763976,47.612941624,040,ASSAULTS,8800.5002,"(47.612941624, -122.300763976)",G3
2011229241,-122.294048056,47.537343786,040,ASSAULTS,10000.4000,"(47.537343786, -122.294048056)",O1
2011229353,-122.325561797,47.617737947,040,ASSAULTS,7400.5011,"(47.617737947, -122.325561797)",E1
2011229311,-122.296785477,47.607358242,040,ASSAULTS,8800.2004,"(47.607358242, -122.296785477)",G3
2011229535,-122.319414423,47.605705157,040,ASSAULTS,8600.2005,"(47.605705157, -122.319414423)",E3
2011229919,-122.321398201,47.579500396,040,ASSAULTS,9300.3008,"(47.579500396, -122.321398201)",O2
2011229927,-122.329058006,47.585073696,040,ASSAULTS,9300.3011,"(47.585073696, -122.329058006)",O2
2011229732,-122.326363787,47.59919147,040,ASSAULTS,9200.1005,"(47.59919147, -122.326363787)",K2
2011229705,-122.31785262,47.708560425,040,ASSAULTS,1200.3000,"(47.708560425, -122.31785262)",L2
2011229854,-122.293194314,47.722898554,040,ASSAULTS,100.3006,"(47.722898554, -122.293194314)",L1
2011230004,-122.329058009,47.579808466,040,ASSAULTS,9300.3032,"(47.579808466, -122.329058009)",O2
2011229982,-122.375689072,47.694488386,040,ASSAULTS,1600.3002,"(47.694488386, -122.375689072)",B1
2011230292,-122.330349055,47.617889222,040,ASSAULTS,7300.2014,"(47.617889222, -122.330349055)",D2
201634144,-122.32344,47.612514,040,ASSAULTS,8400.2006,"(47.612514, -122.32344)",E3
2011230456,-122.296334153,47.548300379,040,ASSAULTS,9500.5003,"(47.548300379, -122.296334153)",R1
2011230654,-122.336128729,47.610445974,040,ASSAULTS,8100.2007,"(47.610445974, -122.336128729)",K1
201634090,-122.28505,47.55122,040,ASSAULTS,10300.3003,"(47.55122, -122.28505)",R3
2011230536,-122.344896103,47.717174471,040,ASSAULTS,402.2005,"(47.717174471, -122.344896103)",N1
2011230764,-122.325058356,47.599189401,040,ASSAULTS,9200.1008,"(47.599189401, -122.325058356)",K2
2011230789,-122.342622658,47.612834368,040,ASSAULTS,8002.1001,"(47.612834368, -122.342622658)",M2
2011230071,-122.320781184,47.614074152,040,ASSAULTS,8400.1017,"(47.614074152, -122.320781184)",E2
2011231001,-122.290592843,47.556151036,040,ASSAULTS,10100.3014,"(47.556151036, -122.290592843)",R2
2011230975,-122.292840975,47.723795094,040,ASSAULTS,100.3002,"(47.723795094, -122.292840975)",L1
2011231061,-122.338701658,47.610742764,040,ASSAULTS,8100.2004,"(47.610742764, -122.338701658)",M2
2011231007,-122.386149452,47.591908917,040,ASSAULTS,9600.5004,"(47.591908917, -122.386149452)",W1
2011231124,-122.304511913,47.598325553,040,ASSAULTS,9300.2003,"(47.598325553, -122.304511913)",K3
2011231278,-122.33452433,47.702331628,040,ASSAULTS,1300.1009,"(47.702331628, -122.33452433)",N3
2011232439,-122.340894617,47.612397328,040,ASSAULTS,8002.1001,"(47.612397328, -122.340894617)",M2
2011232489,-122.316107216,47.612898636,040,ASSAULTS,8600.1002,"(47.612898636, -122.316107216)",E2
201651164,-122.33617,47.616055,040,ASSAULTS,7300.3022,"(47.616055, -122.33617)",D2
2011231421,-122.329058009,47.579808466,040,ASSAULTS,9300.3032,"(47.579808466, -122.329058009)",O2
2011231340,-122.3516069,47.718683688,040,ASSAULTS,402.4001,"(47.718683688, -122.3516069)",B1
2011232906,-122.361804965,47.533694781,040,ASSAULTS,11400.1004,"(47.533694781, -122.361804965)",F2
2011232535,-122.310245216,47.606731374,040,ASSAULTS,8700.3009,"(47.606731374, -122.310245216)",G1
2011232945,-122.343695612,47.72955825,040,ASSAULTS,300.3020,"(47.72955825, -122.343695612)",N1
201634342,-122.334915,47.61164,040,ASSAULTS,8200.1005,"(47.61164, -122.334915)",M3
2011233150,-122.359084275,47.617431797,040,ASSAULTS,8100.1027,"(47.617431797, -122.359084275)",M3
2011233195,-122.359084275,47.617431797,040,ASSAULTS,8100.1027,"(47.617431797, -122.359084275)",M3
2011233174,-122.338199341,47.606833812,040,ASSAULTS,8100.1019,"(47.606833812, -122.338199341)",M3
2011233307,-122.376190343,47.563055862,040,ASSAULTS,10500.1000,"(47.563055862, -122.376190343)",W2
2011233250,-122.302771484,47.608007043,040,ASSAULTS,8800.4003,"(47.608007043, -122.302771484)",G1
2011233567,-122.335928553,47.611904236,040,ASSAULTS,8200.1003,"(47.611904236, -122.335928553)",M2
2011234017,-122.344896103,47.717174471,040,ASSAULTS,600.3005,"(47.717174471, -122.344896103)",N1
2011233725,-122.344733665,47.707455478,040,ASSAULTS,402.2012,"(47.707455478, -122.344733665)",N1
2011234460,-122.346953932,47.614806644,040,ASSAULTS,8001.2002,"(47.614806644, -122.346953932)",M1
2011234160,-122.370781271,47.566523326,040,ASSAULTS,9900.3007,"(47.566523326, -122.370781271)",W2
2011234579,-122.32076122,47.612111358,040,ASSAULTS,7500.4022,"(47.612111358, -122.32076122)",E2
2011234079,-122.338247307,47.610246301,040,ASSAULTS,8100.2005,"(47.610246301, -122.338247307)",K1
201636681,-122.2708,47.529114,040,ASSAULTS,11800.6005,"(47.529114, -122.2708)",S2
2011234839,-122.333001392,47.610381996,040,ASSAULTS,8200.1015,"(47.610381996, -122.333001392)",D3
2011234582,-122.319414423,47.605705157,040,ASSAULTS,8600.2005,"(47.605705157, -122.319414423)",E3
2011234364,-122.375118489,47.572005603,040,ASSAULTS,9900.4025,"(47.572005603, -122.375118489)",W1
2011234969,-122.335376337,47.612135777,040,ASSAULTS,8200.1004,"(47.612135777, -122.335376337)",M2
2011235553,-122.340367253,47.610046276,040,ASSAULTS,8100.1006,"(47.610046276, -122.340367253)",M3
2011235333,-122.322177305,47.618148028,040,ASSAULTS,7400.4000,"(47.618148028, -122.322177305)",E1
2011235208,-122.335928553,47.611904236,040,ASSAULTS,8200.1003,"(47.611904236, -122.335928553)",M2
2011235421,-122.341542602,47.612782411,040,ASSAULTS,8002.1001,"(47.612782411, -122.341542602)",M2
2011235248,-122.335421064,47.607995551,040,ASSAULTS,8100.2012,"(47.607995551, -122.335421064)",K1
2011235467,-122.296188244,47.578346808,040,ASSAULTS,9500.5004,"(47.578346808, -122.296188244)",R1
2011235696,-122.33481777,47.61236845,040,ASSAULTS,8200.1002,"(47.61236845, -122.33481777)",M2
2011236104,-122.332941874,47.6158847,040,ASSAULTS,7300.2022,"(47.6158847, -122.332941874)",D2
2011233180,-122.329131558,47.619124732,040,ASSAULTS,7300.2000,"(47.619124732, -122.329131558)",D2
2011236593,-122.295845871,47.607994818,040,ASSAULTS,8800.2007,"(47.607994818, -122.295845871)",G3
2011237001,-122.331082201,47.602412413,040,ASSAULTS,8100.2036,"(47.602412413, -122.331082201)",K2
2011237409,-122.275340893,47.537345778,040,ASSAULTS,11101.2006,"(47.537345778, -122.275340893)",S1
201636908,-122.40704,47.58048,040,ASSAULTS,9701.1004,"(47.58048, -122.40704)",W1
2011237860,-122.323443932,47.604128073,040,ASSAULTS,8500.3001,"(47.604128073, -122.323443932)",E3
2011237744,-122.347771829,47.731676965,040,ASSAULTS,401.1006,"(47.731676965, -122.347771829)",N1
2011237936,-122.352139787,47.624571354,040,ASSAULTS,7100.2001,"(47.624571354, -122.352139787)",D1
201637166,-122.3405,47.618027,040,ASSAULTS,7200.2001,"(47.618027, -122.3405)",D2
2011238294,-122.26222809,47.678890741,040,ASSAULTS,4000.1000,"(47.678890741, -122.26222809)",L3
2011238347,-122.296276489,47.566280852,040,ASSAULTS,10100.3007,"(47.566280852, -122.296276489)",R2
2011238685,-122.35254589,47.638261497,040,ASSAULTS,6800.1000,"(47.638261497, -122.35254589)",Q2
2011233797,-122.320771372,47.613519514,040,ASSAULTS,8400.1017,"(47.613519514, -122.320771372)",E2
2011238496,-122.316845009,47.614683851,040,ASSAULTS,7500.4006,"(47.614683851, -122.316845009)",C2
2011238451,-122.304189439,47.66781854,040,ASSAULTS,4300.4006,"(47.66781854, -122.304189439)",U2
2011238405,-122.36545829,47.566353951,040,ASSAULTS,9900.2012,"(47.566353951, -122.36545829)",W1
2011238562,-122.268952041,47.552617998,040,ASSAULTS,10200.4014,"(47.552617998, -122.268952041)",R3
2011238587,-122.327359482,47.613437354,040,ASSAULTS,8300.2006,"(47.613437354, -122.327359482)",D3
2011238801,-122.332986642,47.620812853,040,ASSAULTS,7300.1015,"(47.620812853, -122.332986642)",D2
2011239331,-122.338090378,47.7123018,040,ASSAULTS,600.4003,"(47.7123018, -122.338090378)",N1
2011239062,-122.295248394,47.721091918,040,ASSAULTS,100.3012,"(47.721091918, -122.295248394)",L1
2011238895,-122.33452433,47.702331628,040,ASSAULTS,1300.1009,"(47.702331628, -122.33452433)",N3
2011239042,-122.32078951,47.614655489,040,ASSAULTS,7500.4008,"(47.614655489, -122.32078951)",C2
2011239583,-122.334197921,47.571703907,040,ASSAULTS,9300.3049,"(47.571703907, -122.334197921)",O2
2011239562,-122.370781271,47.566523326,040,ASSAULTS,9900.3007,"(47.566523326, -122.370781271)",W2
2011239757,-122.270132873,47.50658705,040,ASSAULTS,11900.5004,"(47.50658705, -122.270132873)",S3
2011239690,-122.344793585,47.614703742,040,ASSAULTS,7200.2022,"(47.614703742, -122.344793585)",M2
2011239982,-122.330785387,47.544041418,040,ASSAULTS,9200.2017,"(47.544041418, -122.330785387)",K2
2011239918,-122.325879164,47.645622707,040,ASSAULTS,6100.5004,"(47.645622707, -122.325879164)",C1
2011239975,-122.324549776,47.612051168,040,ASSAULTS,8400.1025,"(47.612051168, -122.324549776)",D3
2011239807,-122.334198304,47.585041313,040,ASSAULTS,9300.3015,"(47.585041313, -122.334198304)",O2
201637406,-122.28316,47.66458,040,ASSAULTS,4100.4008,"(47.66458, -122.28316)",U3
2011239926,-122.339691531,47.572703629,040,ASSAULTS,9300.3079,"(47.572703629, -122.339691531)",O2
2011239222,-122.353397408,47.52285464,040,ASSAULTS,11300.3008,"(47.52285464, -122.353397408)",F3
2011239842,-122.337793005,47.609748462,040,ASSAULTS,8100.2010,"(47.609748462, -122.337793005)",K1
