General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
2012113981,-122.324615153,47.708602801,064,SHOPLIFTING,1200.4005,"(47.708602801, -122.324615153)",N3
2012114153,-122.320915219,47.622558497,064,SHOPLIFTING,7400.2000,"(47.622558497, -122.320915219)",E1
2012114201,-122.262179858,47.520190705,064,SHOPLIFTING,11800.3000,"(47.520190705, -122.262179858)",S3
2012114487,-122.293121002,47.733758365,064,SHOPLIFTING,100.4000,"(47.733758365, -122.293121002)",L1
2012114939,-122.292840975,47.723795094,064,SHOPLIFTING,100.3002,"(47.723795094, -122.292840975)",L1
2012115043,-122.336938539,47.612168781,064,SHOPLIFTING,8200.1003,"(47.612168781, -122.336938539)",M2
2012115045,-122.336938539,47.612168781,064,SHOPLIFTING,8200.1003,"(47.612168781, -122.336938539)",M2
2012115047,-122.335017881,47.610909012,064,SHOPLIFTING,8200.1004,"(47.610909012, -122.335017881)",K1
2012115059,-122.336890515,47.610440245,064,SHOPLIFTING,8100.2005,"(47.610440245, -122.336890515)",K1
2012115149,-122.335928553,47.611904236,064,SHOPLIFTING,8200.1004,"(47.611904236, -122.335928553)",K1
2012115236,-122.305391902,47.620358647,064,SHOPLIFTING,7500.1010,"(47.620358647, -122.305391902)",C2
2012115364,-122.314224054,47.66400406,064,SHOPLIFTING,5301.2001,"(47.66400406, -122.314224054)",U3
2016173795,-122.33815,47.610973,064,SHOPLIFTING,8100.2002,"(47.610973, -122.33815)",M2
2012115889,-122.313436504,47.596654658,064,SHOPLIFTING,9000.3020,"(47.596654658, -122.313436504)",G2
2012115823,-122.355305224,47.681429455,064,SHOPLIFTING,2900.2012,"(47.681429455, -122.355305224)",B3
2012115968,-122.337338756,47.60925298,064,SHOPLIFTING,8100.2010,"(47.60925298, -122.337338756)",K1
2012116004,-122.338906798,47.60928404,064,SHOPLIFTING,8100.2010,"(47.60928404, -122.338906798)",K1
2012115997,-122.374900241,47.669441778,064,SHOPLIFTING,4700.3011,"(47.669441778, -122.374900241)",B2
2012116035,-122.337338756,47.60925298,064,SHOPLIFTING,8100.2009,"(47.60925298, -122.337338756)",K1
2012115837,-122.299158732,47.579672246,064,SHOPLIFTING,10000.1000,"(47.579672246, -122.299158732)",O1
2012116014,-122.320771372,47.613519514,064,SHOPLIFTING,8400.1017,"(47.613519514, -122.320771372)",E2
2012116179,-122.337338756,47.60925298,064,SHOPLIFTING,8100.2010,"(47.60925298, -122.337338756)",K1
2012116057,-122.355330171,47.69331765,064,SHOPLIFTING,1700.2011,"(47.69331765, -122.355330171)",N2
2012116172,-122.296212257,47.612279233,064,SHOPLIFTING,8800.1001,"(47.612279233, -122.296212257)",G3
2012116284,-122.320771372,47.613519514,064,SHOPLIFTING,8400.1017,"(47.613519514, -122.320771372)",E2
2012115977,-122.355323253,47.692417638,064,SHOPLIFTING,1700.3005,"(47.692417638, -122.355323253)",N2
2012116339,-122.324615153,47.708602801,064,SHOPLIFTING,1200.4005,"(47.708602801, -122.324615153)",N3
2012116364,-122.324615153,47.708602801,064,SHOPLIFTING,1200.4005,"(47.708602801, -122.324615153)",N3
201754011,-122.33593,47.611904,064,SHOPLIFTING,8200.1003,"(47.611904, -122.33593)",M2
2012116395,-122.324615153,47.708602801,064,SHOPLIFTING,1200.4005,"(47.708602801, -122.324615153)",N3
2016108678,-122.33845,47.608788,064,SHOPLIFTING,8100.3003,"(47.608788, -122.33845)",M1
2012116933,-122.337338756,47.60925298,064,SHOPLIFTING,8100.2010,"(47.60925298, -122.337338756)",K1
2012116873,-122.337338756,47.60925298,064,SHOPLIFTING,8100.2010,"(47.60925298, -122.337338756)",K1
2012117054,-122.313148998,47.660532244,064,SHOPLIFTING,5301.3000,"(47.660532244, -122.313148998)",U2
2012117003,-122.299183677,47.661595189,064,SHOPLIFTING,4300.2010,"(47.661595189, -122.299183677)",U2
2012117132,-122.332582827,47.605731052,064,SHOPLIFTING,8100.2025,"(47.605731052, -122.332582827)",K1
2012117160,-122.336804498,47.614672351,064,SHOPLIFTING,7300.3031,"(47.614672351, -122.336804498)",M2
2012117284,-122.301663878,47.582954126,064,SHOPLIFTING,9400.3038,"(47.582954126, -122.301663878)",O1
2012117323,-122.335017881,47.610909012,064,SHOPLIFTING,8200.1004,"(47.610909012, -122.335017881)",K1
2012117251,-122.313148998,47.660532244,064,SHOPLIFTING,5301.3000,"(47.660532244, -122.313148998)",U2
2012117246,-122.296212257,47.612279233,064,SHOPLIFTING,8800.1001,"(47.612279233, -122.296212257)",G3
2012117281,-122.313436504,47.596654658,064,SHOPLIFTING,9000.3020,"(47.596654658, -122.313436504)",G2
2012117340,-122.335928553,47.611904236,064,SHOPLIFTING,8200.1003,"(47.611904236, -122.335928553)",M2
2012117380,-122.33568335,47.661385759,064,SHOPLIFTING,5100.5010,"(47.661385759, -122.33568335)",J3
2016352340,-122.33824,47.609867,064,SHOPLIFTING,8100.2007,"(47.609867, -122.33824)",M3
2012118070,-122.318150192,47.614674412,064,SHOPLIFTING,7500.4007,"(47.614674412, -122.318150192)",C2
2012117969,-122.318150192,47.614674412,064,SHOPLIFTING,7500.4007,"(47.614674412, -122.318150192)",C2
2012118156,-122.312636519,47.622595268,064,SHOPLIFTING,7600.3002,"(47.622595268, -122.312636519)",C2
2012118284,-122.219981301,47.497217286,064,SHOPLIFTING,11800.6014,"(47.497217286, -122.219981301)",S3
2012118068,-122.385137121,47.582089705,064,SHOPLIFTING,9600.2011,"(47.582089705, -122.385137121)",W1
2012118167,-122.330415002,47.619197972,064,SHOPLIFTING,7300.2002,"(47.619197972, -122.330415002)",D2
2012118356,-122.365221011,47.521022537,064,SHOPLIFTING,11400.3007,"(47.521022537, -122.365221011)",F2
2012118386,-122.335928553,47.611904236,064,SHOPLIFTING,8200.1003,"(47.611904236, -122.335928553)",M2
2012118351,-122.366652938,47.522257119,064,SHOPLIFTING,11400.3007,"(47.522257119, -122.366652938)",F2
2012118462,-122.320771372,47.613519514,064,SHOPLIFTING,8400.1017,"(47.613519514, -122.320771372)",E2
2012118404,-122.365221011,47.521022537,064,SHOPLIFTING,11400.3007,"(47.521022537, -122.365221011)",F2
2012118357,-122.313436504,47.596654658,064,SHOPLIFTING,9000.3020,"(47.596654658, -122.313436504)",G2
201699028,-122.35802,47.623936,064,SHOPLIFTING,7100.2004,"(47.623936, -122.35802)",Q3
2012119974,-122.366652938,47.522257119,064,SHOPLIFTING,11400.3007,"(47.522257119, -122.366652938)",F2
2012120160,-122.338348307,47.609517439,064,SHOPLIFTING,8100.2004,"(47.609517439, -122.338348307)",K1
2012120216,-122.313436504,47.596654658,064,SHOPLIFTING,9000.3020,"(47.596654658, -122.313436504)",G2
2012119808,-122.297222329,47.661240464,064,SHOPLIFTING,4300.2010,"(47.661240464, -122.297222329)",U2
2016100332,-122.33593,47.611904,064,SHOPLIFTING,8200.1004,"(47.611904, -122.33593)",M3
2012119238,-122.332582827,47.605731052,064,SHOPLIFTING,8100.2025,"(47.605731052, -122.332582827)",K1
2012119071,-122.36934938,47.521036639,064,SHOPLIFTING,11400.3007,"(47.521036639, -122.36934938)",F2
2012119198,-122.305391902,47.620358647,064,SHOPLIFTING,7500.1010,"(47.620358647, -122.305391902)",C2
2012119312,-122.337338756,47.60925298,064,SHOPLIFTING,8100.2010,"(47.60925298, -122.337338756)",K1
2012119562,-122.327680653,47.596655375,064,SHOPLIFTING,9100.1014,"(47.596655375, -122.327680653)",K2
2012119320,-122.332714594,47.604197115,064,SHOPLIFTING,8100.2029,"(47.604197115, -122.332714594)",K1
2012119704,-122.338146747,47.610975163,064,SHOPLIFTING,8100.2002,"(47.610975163, -122.338146747)",M2
2012119588,-122.341557689,47.610103084,064,SHOPLIFTING,8002.1006,"(47.610103084, -122.341557689)",M3
2012119723,-122.338146747,47.610975163,064,SHOPLIFTING,8100.2002,"(47.610975163, -122.338146747)",M2
2012119680,-122.323310651,47.722999355,064,SHOPLIFTING,1200.1005,"(47.722999355, -122.323310651)",L2
2012119496,-122.316510635,47.675822135,064,SHOPLIFTING,2600.3008,"(47.675822135, -122.316510635)",U1
2012119259,-122.339382659,47.612678236,064,SHOPLIFTING,7200.1064,"(47.612678236, -122.339382659)",M2
2012119747,-122.374901489,47.668666146,064,SHOPLIFTING,4700.3016,"(47.668666146, -122.374901489)",B2
2012119598,-122.338146747,47.610975163,064,SHOPLIFTING,8100.2002,"(47.610975163, -122.338146747)",M2
2012120365,-122.322363847,47.610498532,064,SHOPLIFTING,8400.2007,"(47.610498532, -122.322363847)",E2
2012120473,-122.313436504,47.596654658,064,SHOPLIFTING,9000.3020,"(47.596654658, -122.313436504)",G2
2012120270,-122.333367611,47.604909657,064,SHOPLIFTING,8100.2027,"(47.604909657, -122.333367611)",K1
2012120552,-122.313436504,47.596654658,064,SHOPLIFTING,9000.3020,"(47.596654658, -122.313436504)",G2
2012120420,-122.366038071,47.675625399,064,SHOPLIFTING,3400.3004,"(47.675625399, -122.366038071)",B3
2012120460,-122.322363847,47.610498532,064,SHOPLIFTING,8400.2007,"(47.610498532, -122.322363847)",E2
2012120726,-122.335017881,47.610909012,064,SHOPLIFTING,8200.1004,"(47.610909012, -122.335017881)",K1
2012120755,-122.324583879,47.609570173,064,SHOPLIFTING,8300.1005,"(47.609570173, -122.324583879)",D3
2012120771,-122.335017881,47.610909012,064,SHOPLIFTING,8200.1004,"(47.610909012, -122.335017881)",K1
2012121282,-122.314224054,47.66400406,064,SHOPLIFTING,5301.2001,"(47.66400406, -122.314224054)",U3
2012121125,-122.327732396,47.664999932,064,SHOPLIFTING,5200.4005,"(47.664999932, -122.327732396)",J3
2012121590,-122.335955435,47.579811663,064,SHOPLIFTING,9300.2050,"(47.579811663, -122.335955435)",K3
2012121564,-122.335928553,47.611904236,064,SHOPLIFTING,8200.1004,"(47.611904236, -122.335928553)",K1
2012121551,-122.313148998,47.660532244,064,SHOPLIFTING,5301.3000,"(47.660532244, -122.313148998)",U2
2012121522,-122.337338756,47.60925298,064,SHOPLIFTING,8100.2009,"(47.60925298, -122.337338756)",K1
2012121622,-122.334792246,47.549190594,064,SHOPLIFTING,10900.2068,"(47.549190594, -122.334792246)",O2
2012121650,-122.320771372,47.613519514,064,SHOPLIFTING,8400.1017,"(47.613519514, -122.320771372)",E2
2012121805,-122.303098808,47.618795465,064,SHOPLIFTING,7900.1000,"(47.618795465, -122.303098808)",G1
2012121613,-122.36934938,47.521036639,064,SHOPLIFTING,11400.3007,"(47.521036639, -122.36934938)",F2
2012121623,-122.320771372,47.613519514,064,SHOPLIFTING,8400.1017,"(47.613519514, -122.320771372)",E2
2012121612,-122.288011035,47.563456655,064,SHOPLIFTING,10100.5017,"(47.563456655, -122.288011035)",R1
2012121694,-122.312653258,47.725977941,064,SHOPLIFTING,200.7004,"(47.725977941, -122.312653258)",L1
2012121632,-122.305391902,47.620358647,064,SHOPLIFTING,7500.1010,"(47.620358647, -122.305391902)",C2
2012121668,-122.32088228,47.620491809,064,SHOPLIFTING,7400.3000,"(47.620491809, -122.32088228)",E1
2012121692,-122.324615153,47.708602801,064,SHOPLIFTING,1200.4005,"(47.708602801, -122.324615153)",N3
2012121772,-122.335017881,47.610909012,064,SHOPLIFTING,8200.1004,"(47.610909012, -122.335017881)",K1
2012121834,-122.329368517,47.563804288,064,SHOPLIFTING,9300.3073,"(47.563804288, -122.329368517)",O2
2012122185,-122.312720881,47.619964835,064,SHOPLIFTING,7500.1010,"(47.619964835, -122.312720881)",C2
2012121975,-122.338146747,47.610975163,064,SHOPLIFTING,8100.2002,"(47.610975163, -122.338146747)",M2
2012122702,-122.314224054,47.66400406,064,SHOPLIFTING,5301.2001,"(47.66400406, -122.314224054)",U3
2012122819,-122.338146747,47.610975163,064,SHOPLIFTING,8100.2002,"(47.610975163, -122.338146747)",M2
2012122729,-122.318150192,47.614674412,064,SHOPLIFTING,7500.4007,"(47.614674412, -122.318150192)",C2
2012122784,-122.355367463,47.629185666,064,SHOPLIFTING,7000.3015,"(47.629185666, -122.355367463)",Q3
2012122950,-122.336229333,47.609717576,064,SHOPLIFTING,8100.2008,"(47.609717576, -122.336229333)",K1
2012123029,-122.324615153,47.708602801,064,SHOPLIFTING,1200.4005,"(47.708602801, -122.324615153)",N3
2012123070,-122.299158732,47.579672246,064,SHOPLIFTING,10000.1000,"(47.579672246, -122.299158732)",O1
2012122941,-122.302237278,47.599280703,064,SHOPLIFTING,9000.1006,"(47.599280703, -122.302237278)",G2
2012123113,-122.335928553,47.611904236,064,SHOPLIFTING,8200.1004,"(47.611904236, -122.335928553)",K1
2012123089,-122.386659764,47.578324393,064,SHOPLIFTING,9800.8005,"(47.578324393, -122.386659764)",W1
2012123088,-122.344996836,47.725035552,064,SHOPLIFTING,600.1012,"(47.725035552, -122.344996836)",N1
2012123104,-122.313115706,47.662180577,064,SHOPLIFTING,5301.2009,"(47.662180577, -122.313115706)",U3
2012122816,-122.339844864,47.617643147,064,SHOPLIFTING,7200.1042,"(47.617643147, -122.339844864)",M2
2012122958,-122.346918641,47.624559764,064,SHOPLIFTING,7200.1006,"(47.624559764, -122.346918641)",D1
2012123056,-122.33452433,47.702331628,064,SHOPLIFTING,1300.1009,"(47.702331628, -122.33452433)",N3
2012123086,-122.319206755,47.708569207,064,SHOPLIFTING,1200.3000,"(47.708569207, -122.319206755)",L2
2016372331,-122.32492,47.679512,064,SHOPLIFTING,3600.4004,"(47.679512, -122.32492)",J3
2012123613,-122.320771372,47.613519514,064,SHOPLIFTING,8400.1017,"(47.613519514, -122.320771372)",E2
2012123839,-122.313436504,47.596654658,064,SHOPLIFTING,9000.3020,"(47.596654658, -122.313436504)",G2
2012123946,-122.320771372,47.613519514,064,SHOPLIFTING,8400.1017,"(47.613519514, -122.320771372)",E2
2012123910,-122.320771372,47.613519514,064,SHOPLIFTING,8400.1017,"(47.613519514, -122.320771372)",E2
2012124059,-122.324615153,47.708602801,064,SHOPLIFTING,1200.4005,"(47.708602801, -122.324615153)",N3
2012124040,-122.26803009,47.519851776,064,SHOPLIFTING,11800.6015,"(47.519851776, -122.26803009)",S3
2012124104,-122.313148998,47.660532244,064,SHOPLIFTING,5301.3000,"(47.660532244, -122.313148998)",U2
2012124083,-122.287598803,47.525633027,064,SHOPLIFTING,11000.2015,"(47.525633027, -122.287598803)",S2
2012124031,-122.320771372,47.613519514,064,SHOPLIFTING,8400.1017,"(47.613519514, -122.320771372)",E2
2012123891,-122.313115706,47.662180577,064,SHOPLIFTING,5301.2009,"(47.662180577, -122.313115706)",U3
2012124020,-122.324615153,47.708602801,064,SHOPLIFTING,1200.4005,"(47.708602801, -122.324615153)",N3
2012124028,-122.313436504,47.596654658,064,SHOPLIFTING,9000.3020,"(47.596654658, -122.313436504)",G2
2012124095,-122.344996836,47.725035552,064,SHOPLIFTING,600.1012,"(47.725035552, -122.344996836)",N1
201281758,-122.339120542,47.611201037,064,SHOPLIFTING,8100.2002,"(47.611201037, -122.339120542)",M2
2012124334,-122.344486333,47.683669765,064,SHOPLIFTING,2700.5013,"(47.683669765, -122.344486333)",J1
2012124244,-122.311397619,47.733936473,064,SHOPLIFTING,200.4001,"(47.733936473, -122.311397619)",L1
2016452751,-122.324615,47.708603,064,SHOPLIFTING,1200.4011,"(47.708603, -122.324615)",L2
2012124335,-122.374901489,47.668666146,064,SHOPLIFTING,4700.3016,"(47.668666146, -122.374901489)",B2
2012123881,-122.300510574,47.599277528,064,SHOPLIFTING,8900.6009,"(47.599277528, -122.300510574)",G2
2012124227,-122.313148998,47.660532244,064,SHOPLIFTING,5301.3000,"(47.660532244, -122.313148998)",U2
2012124169,-122.311397619,47.733936473,064,SHOPLIFTING,200.4001,"(47.733936473, -122.311397619)",L1
2012124361,-122.324615153,47.708602801,064,SHOPLIFTING,1200.4005,"(47.708602801, -122.324615153)",N3
2012124460,-122.313436504,47.596654658,064,SHOPLIFTING,9000.3020,"(47.596654658, -122.313436504)",G2
2016464778,-122.31344,47.596653,064,SHOPLIFTING,9000.2033,"(47.596653, -122.31344)",G3
2012124316,-122.289921959,47.568881155,064,SHOPLIFTING,10100.5006,"(47.568881155, -122.289921959)",R1
2012124799,-122.389316421,47.658134756,064,SHOPLIFTING,5801.4020,"(47.658134756, -122.389316421)",Q1
201296285,-122.386583566,47.580252744,064,SHOPLIFTING,9800.8002,"(47.580252744, -122.386583566)",W1
201294232,-122.33304039,47.604553822,064,SHOPLIFTING,8100.2027,"(47.604553822, -122.33304039)",K1
201291602,-122.344896103,47.717174471,064,SHOPLIFTING,600.3005,"(47.717174471, -122.344896103)",N1
201290688,-122.337338756,47.60925298,064,SHOPLIFTING,8100.2010,"(47.60925298, -122.337338756)",K1
201288304,-122.313148998,47.660532244,064,SHOPLIFTING,5301.3000,"(47.660532244, -122.313148998)",U2
201277050,-122.335928553,47.611904236,064,SHOPLIFTING,8200.1003,"(47.611904236, -122.335928553)",M2
201276114,-122.385483014,47.56021005,064,SHOPLIFTING,10500.6006,"(47.56021005, -122.385483014)",W2
201264378,-122.325859586,47.706089944,064,SHOPLIFTING,1200.4005,"(47.706089944, -122.325859586)",N3
2012125052,-122.320915219,47.622558497,064,SHOPLIFTING,7400.2000,"(47.622558497, -122.320915219)",E1
2012125116,-122.219981301,47.497217286,064,SHOPLIFTING,11800.6014,"(47.497217286, -122.219981301)",S3
2012125471,-122.374901489,47.668666146,064,SHOPLIFTING,4700.3016,"(47.668666146, -122.374901489)",B2
201294998,-122.318150192,47.614674412,064,SHOPLIFTING,7500.4007,"(47.614674412, -122.318150192)",C2
201293279,-122.324615153,47.708602801,064,SHOPLIFTING,1200.4005,"(47.708602801, -122.324615153)",N3
201291714,-122.318150192,47.614674412,064,SHOPLIFTING,7500.4007,"(47.614674412, -122.318150192)",C2
201290777,-122.318150192,47.614674412,064,SHOPLIFTING,7500.4007,"(47.614674412, -122.318150192)",C2
201290848,-122.327680653,47.596655375,064,SHOPLIFTING,9100.1014,"(47.596655375, -122.327680653)",K2
201290779,-122.338146747,47.610975163,064,SHOPLIFTING,8100.2002,"(47.610975163, -122.338146747)",M2
201288518,-122.295248394,47.721091918,064,SHOPLIFTING,100.3011,"(47.721091918, -122.295248394)",L1
201282787,-122.335928553,47.611904236,064,SHOPLIFTING,8200.1004,"(47.611904236, -122.335928553)",K1
201277028,-122.335955435,47.579811663,064,SHOPLIFTING,9300.2050,"(47.579811663, -122.335955435)",K3
201275794,-122.320771372,47.613519514,064,SHOPLIFTING,8400.1017,"(47.613519514, -122.320771372)",E2
2012125192,-122.327680653,47.596655375,064,SHOPLIFTING,9100.1014,"(47.596655375, -122.327680653)",K2
2012124930,-122.33304039,47.604553822,064,SHOPLIFTING,8100.2027,"(47.604553822, -122.33304039)",K1
2012125150,-122.337338756,47.60925298,064,SHOPLIFTING,8100.2009,"(47.60925298, -122.337338756)",K1
2012125149,-122.329138709,47.61971459,064,SHOPLIFTING,7300.1020,"(47.61971459, -122.329138709)",D2
2012125253,-122.314224054,47.66400406,064,SHOPLIFTING,5301.2001,"(47.66400406, -122.314224054)",U3
2012125347,-122.316510491,47.674979447,064,SHOPLIFTING,4400.1008,"(47.674979447, -122.316510491)",U1
2012125287,-122.30949685,47.615862549,064,SHOPLIFTING,7900.4000,"(47.615862549, -122.30949685)",G1
2012125220,-122.294048056,47.537343786,064,SHOPLIFTING,10000.4000,"(47.537343786, -122.294048056)",O1
2012125434,-122.38474259,47.669818636,064,SHOPLIFTING,4700.5006,"(47.669818636, -122.38474259)",B2
2012125558,-122.313436504,47.596654658,064,SHOPLIFTING,9000.3020,"(47.596654658, -122.313436504)",G2
2012125559,-122.327680653,47.596655375,064,SHOPLIFTING,9100.1014,"(47.596655375, -122.327680653)",K2
2012125385,-122.367311994,47.521027576,064,SHOPLIFTING,11400.3007,"(47.521027576, -122.367311994)",F2
2012125521,-122.344486333,47.683669765,064,SHOPLIFTING,2700.5013,"(47.683669765, -122.344486333)",J1
2012125468,-122.310658794,47.615378307,064,SHOPLIFTING,7900.4001,"(47.615378307, -122.310658794)",G1
2012125416,-122.344996836,47.725035552,064,SHOPLIFTING,600.1012,"(47.725035552, -122.344996836)",N1
201699569,-122.348434,47.616856,064,SHOPLIFTING,8001.1008,"(47.616856, -122.348434)",D1
2012125477,-122.324615153,47.708602801,064,SHOPLIFTING,1200.4005,"(47.708602801, -122.324615153)",N3
2012125502,-122.38474259,47.669818636,064,SHOPLIFTING,4700.5006,"(47.669818636, -122.38474259)",B2
2012125551,-122.300610239,47.667122537,064,SHOPLIFTING,4300.3000,"(47.667122537, -122.300610239)",U2
2016267950,-122.36969,47.66147,064,SHOPLIFTING,4700.2075,"(47.66147, -122.36969)",B2
