General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
2012173149,-122.292993394,47.627231999,130,PROPERTY DAMAGE,6200.2014,"(47.627231999, -122.292993394)",C3
2012173270,-122.337156292,47.621452716,130,PROPERTY DAMAGE,7300.3010,"(47.621452716, -122.337156292)",D2
2012173201,-122.326601143,47.62470227,130,PROPERTY DAMAGE,7400.7001,"(47.62470227, -122.326601143)",E1
2012173145,-122.34741991,47.618274004,130,PROPERTY DAMAGE,8001.1001,"(47.618274004, -122.34741991)",M1
2012173288,-122.30949685,47.615862549,130,PROPERTY DAMAGE,7900.4000,"(47.615862549, -122.30949685)",G1
2012173668,-122.289921959,47.568881155,130,PROPERTY DAMAGE,10100.5006,"(47.568881155, -122.289921959)",R1
2012173746,-122.324615153,47.708602801,130,PROPERTY DAMAGE,1200.4005,"(47.708602801, -122.324615153)",N3
2012173682,-122.290762837,47.708369791,130,PROPERTY DAMAGE,800.3005,"(47.708369791, -122.290762837)",L3
2012173763,-122.347055055,47.642625698,130,PROPERTY DAMAGE,6000.1009,"(47.642625698, -122.347055055)",Q2
2012174023,-122.370766326,47.567606801,130,PROPERTY DAMAGE,9900.4039,"(47.567606801, -122.370766326)",W1
2012174259,-122.325546026,47.616339732,130,PROPERTY DAMAGE,8400.1003,"(47.616339732, -122.325546026)",E1
2012174372,-122.334194979,47.591353941,130,PROPERTY DAMAGE,9300.2015,"(47.591353941, -122.334194979)",K3
2012174506,-122.36200017,47.692796602,130,PROPERTY DAMAGE,1700.3012,"(47.692796602, -122.36200017)",B3
2012174460,-122.325535943,47.61578024,130,PROPERTY DAMAGE,8400.1004,"(47.61578024, -122.325535943)",E2
2012174675,-122.312653258,47.725977941,130,PROPERTY DAMAGE,200.7006,"(47.725977941, -122.312653258)",L1
2012174686,-122.316510491,47.674979447,130,PROPERTY DAMAGE,4400.1008,"(47.674979447, -122.316510491)",U1
2012175065,-122.331860156,47.617608573,130,PROPERTY DAMAGE,7300.2019,"(47.617608573, -122.331860156)",D2
2012174876,-122.325977299,47.578767206,130,PROPERTY DAMAGE,9300.3031,"(47.578767206, -122.325977299)",O2
2012175218,-122.30709247,47.59292004,130,PROPERTY DAMAGE,9400.2003,"(47.59292004, -122.30709247)",G2
2012175222,-122.325893408,47.638987041,130,PROPERTY DAMAGE,6600.3003,"(47.638987041, -122.325893408)",D2
2012175327,-122.346791382,47.532625309,130,PROPERTY DAMAGE,11300.1005,"(47.532625309, -122.346791382)",F3
2012175425,-122.356459562,47.521949867,130,PROPERTY DAMAGE,11400.3021,"(47.521949867, -122.356459562)",F2
2012175328,-122.314718675,47.580247522,130,PROPERTY DAMAGE,10000.4002,"(47.580247522, -122.314718675)",O1
2012175982,-122.322450598,47.601702336,130,PROPERTY DAMAGE,8500.3000,"(47.601702336, -122.322450598)",E3
2012176278,-122.329534416,47.55526724,130,PROPERTY DAMAGE,10900.2021,"(47.55526724, -122.329534416)",O2
2012176146,-122.314925598,47.602680763,130,PROPERTY DAMAGE,8600.3008,"(47.602680763, -122.314925598)",E3
2012176459,-122.26222809,47.678890741,130,PROPERTY DAMAGE,4000.1000,"(47.678890741, -122.26222809)",L3
2012176423,-122.319646973,47.59750809,130,PROPERTY DAMAGE,9100.1006,"(47.59750809, -122.319646973)",G2
2012176392,-122.355954868,47.551922272,130,PROPERTY DAMAGE,10800.2000,"(47.551922272, -122.355954868)",F1
2012176542,-122.35288352,47.518266146,130,PROPERTY DAMAGE,11300.2009,"(47.518266146, -122.35288352)",F3
2012176596,-122.346731382,47.523726611,130,PROPERTY DAMAGE,11300.1013,"(47.523726611, -122.346731382)",F3
2012176238,-122.371254264,47.52557072,130,PROPERTY DAMAGE,11500.3000,"(47.52557072, -122.371254264)",F2
2012176732,-122.303277599,47.675775709,130,PROPERTY DAMAGE,2500.3012,"(47.675775709, -122.303277599)",U1
2012176885,-122.326362204,47.598773288,130,PROPERTY DAMAGE,9100.2003,"(47.598773288, -122.326362204)",K2
2012176931,-122.31740839,47.679105758,130,PROPERTY DAMAGE,2600.4009,"(47.679105758, -122.31740839)",U1
2012177302,-122.317442179,47.603515346,130,PROPERTY DAMAGE,8600.3001,"(47.603515346, -122.317442179)",E3
2012177029,-122.265349993,47.528175296,130,PROPERTY DAMAGE,11800.1002,"(47.528175296, -122.265349993)",S2
2012177473,-122.322110996,47.614064988,130,PROPERTY DAMAGE,8400.1017,"(47.614064988, -122.322110996)",E2
2012177634,-122.322448523,47.601294481,130,PROPERTY DAMAGE,9100.1002,"(47.601294481, -122.322448523)",E3
2012177548,-122.302565684,47.618289238,130,PROPERTY DAMAGE,7700.4012,"(47.618289238, -122.302565684)",C3
2012177633,-122.276579096,47.524251444,130,PROPERTY DAMAGE,11800.4000,"(47.524251444, -122.276579096)",S2
2012177769,-122.321566862,47.531942871,130,PROPERTY DAMAGE,11200.2025,"(47.531942871, -122.321566862)",F3
2012177989,-122.323132042,47.561210456,130,PROPERTY DAMAGE,9300.3126,"(47.561210456, -122.323132042)",O2
2012178142,-122.31740839,47.679105758,130,PROPERTY DAMAGE,2600.4009,"(47.679105758, -122.31740839)",U1
2012178152,-122.371096246,47.542625342,130,PROPERTY DAMAGE,10700.4004,"(47.542625342, -122.371096246)",F1
2012178599,-122.323111355,47.699963146,130,PROPERTY DAMAGE,1900.4001,"(47.699963146, -122.323111355)",N3
2012178261,-122.357611402,47.637169868,130,PROPERTY DAMAGE,6800.4010,"(47.637169868, -122.357611402)",Q2
2012178294,-122.313115706,47.662180577,130,PROPERTY DAMAGE,5301.2008,"(47.662180577, -122.313115706)",U3
2012178211,-122.325150381,47.681176809,130,PROPERTY DAMAGE,3600.2009,"(47.681176809, -122.325150381)",J1
2012178295,-122.311109576,47.55058966,130,PROPERTY DAMAGE,10400.4005,"(47.55058966, -122.311109576)",O3
2012178811,-122.339684972,47.695973399,130,PROPERTY DAMAGE,1800.1004,"(47.695973399, -122.339684972)",N3
2012178827,-122.337320426,47.611321241,130,PROPERTY DAMAGE,8100.2001,"(47.611321241, -122.337320426)",M2
2012179093,-122.296894654,47.566283943,130,PROPERTY DAMAGE,10000.2003,"(47.566283943, -122.296894654)",R2
2012179172,-122.369895764,47.5291853,130,PROPERTY DAMAGE,11500.2009,"(47.5291853, -122.369895764)",F2
2012179499,-122.339714361,47.659169766,130,PROPERTY DAMAGE,5000.2003,"(47.659169766, -122.339714361)",J3
2012179489,-122.291685039,47.626529014,130,PROPERTY DAMAGE,6300.4006,"(47.626529014, -122.291685039)",C3
2012179832,-122.402579639,47.672811322,130,PROPERTY DAMAGE,3200.6019,"(47.672811322, -122.402579639)",B2
2012180317,-122.32146592,47.621991016,130,PROPERTY DAMAGE,7400.2000,"(47.621991016, -122.32146592)",E1
2016392024,-122.34115,47.69881,130,PROPERTY DAMAGE,1300.302,"(47.69881, -122.34115)",N3
2012180870,-122.412622981,47.578548193,130,PROPERTY DAMAGE,9701.2002,"(47.578548193, -122.412622981)",W1
2012181003,-122.355570297,47.733667993,130,PROPERTY DAMAGE,401.1004,"(47.733667993, -122.355570297)",N1
2012180857,-122.33493796,47.603268413,130,PROPERTY DAMAGE,8100.1051,"(47.603268413, -122.33493796)",M3
2012180944,-122.306392645,47.640275964,130,PROPERTY DAMAGE,6200.5014,"(47.640275964, -122.306392645)",C3
2012180969,-122.383004347,47.551152208,130,PROPERTY DAMAGE,10600.7001,"(47.551152208, -122.383004347)",W2
2012181204,-122.297540176,47.680457356,130,PROPERTY DAMAGE,3800.3007,"(47.680457356, -122.297540176)",L3
2012181288,-122.334215208,47.553069149,130,PROPERTY DAMAGE,10900.2052,"(47.553069149, -122.334215208)",O2
2012181509,-122.282260787,47.612739398,130,PROPERTY DAMAGE,7800.1009,"(47.612739398, -122.282260787)",C3
2012181472,-122.282260787,47.612739398,130,PROPERTY DAMAGE,7800.4000,"(47.612739398, -122.282260787)",G3
2012176194,-122.317442179,47.603515346,130,PROPERTY DAMAGE,8600.3001,"(47.603515346, -122.317442179)",E3
2012181740,-122.380548557,47.673094299,130,PROPERTY DAMAGE,3300.3015,"(47.673094299, -122.380548557)",B2
2012181718,-122.314911934,47.526439646,130,PROPERTY DAMAGE,11200.3010,"(47.526439646, -122.314911934)",F3
2012181834,-122.318043545,47.627625936,130,PROPERTY DAMAGE,6500.2016,"(47.627625936, -122.318043545)",C1
2012181865,-122.35425664,47.733201549,130,PROPERTY DAMAGE,401.1004,"(47.733201549, -122.35425664)",N1
2012181885,-122.362283626,47.638678157,130,PROPERTY DAMAGE,6900.1000,"(47.638678157, -122.362283626)",Q2
2012181712,-122.380548557,47.673094299,130,PROPERTY DAMAGE,3300.3010,"(47.673094299, -122.380548557)",B2
2012181880,-122.333535222,47.599203857,130,PROPERTY DAMAGE,9300.2004,"(47.599203857, -122.333535222)",K3
2012182320,-122.329129067,47.618532912,130,PROPERTY DAMAGE,7300.2000,"(47.618532912, -122.329129067)",D2
2012182102,-122.353266623,47.690589061,130,PROPERTY DAMAGE,1700.3002,"(47.690589061, -122.353266623)",B3
2012182394,-122.29791587,47.618908456,130,PROPERTY DAMAGE,7700.4001,"(47.618908456, -122.29791587)",C3
2012182393,-122.363174598,47.534607885,130,PROPERTY DAMAGE,10700.2007,"(47.534607885, -122.363174598)",F1
2012182485,-122.270125252,47.507025942,130,PROPERTY DAMAGE,11900.5004,"(47.507025942, -122.270125252)",S3
2012182744,-122.332875212,47.601301161,130,PROPERTY DAMAGE,9200.2004,"(47.601301161, -122.332875212)",K3
2012182655,-122.368420881,47.629394261,130,PROPERTY DAMAGE,6900.3018,"(47.629394261, -122.368420881)",Q3
2012182797,-122.38719894,47.546680919,130,PROPERTY DAMAGE,10600.4000,"(47.546680919, -122.38719894)",W3
2012182844,-122.363883739,47.625861644,130,PROPERTY DAMAGE,7000.2000,"(47.625861644, -122.363883739)",Q3
2012182932,-122.32448776,47.616345377,130,PROPERTY DAMAGE,7400.4004,"(47.616345377, -122.32448776)",E1
2012183134,-122.293607605,47.57629106,130,PROPERTY DAMAGE,9500.5013,"(47.57629106, -122.293607605)",R1
2012183222,-122.375115613,47.543765204,130,PROPERTY DAMAGE,10700.3002,"(47.543765204, -122.375115613)",W3
2012183302,-122.386776714,47.562009047,130,PROPERTY DAMAGE,10500.5000,"(47.562009047, -122.386776714)",W2
2012183495,-122.33896434,47.614775782,130,PROPERTY DAMAGE,7200.1060,"(47.614775782, -122.33896434)",M2
2012183402,-122.368295735,47.639596917,130,PROPERTY DAMAGE,6900.4000,"(47.639596917, -122.368295735)",Q2
2012180831,-122.392850786,47.660670148,130,PROPERTY DAMAGE,5700.2005,"(47.660670148, -122.392850786)",Q1
2012183598,-122.337509211,47.651246296,130,PROPERTY DAMAGE,5400.1013,"(47.651246296, -122.337509211)",J3
2012183886,-122.361804965,47.533694781,130,PROPERTY DAMAGE,11400.1004,"(47.533694781, -122.361804965)",F2
2012183799,-122.361299287,47.622126079,130,PROPERTY DAMAGE,7100.1007,"(47.622126079, -122.361299287)",Q3
2012184120,-122.350563903,47.525585988,130,PROPERTY DAMAGE,11300.4004,"(47.525585988, -122.350563903)",F3
2012184184,-122.333535222,47.599203857,130,PROPERTY DAMAGE,9300.2004,"(47.599203857, -122.333535222)",K3
2012184215,-122.390946474,47.659426639,130,PROPERTY DAMAGE,5801.4019,"(47.659426639, -122.390946474)",Q1
2012184382,-122.313746369,47.659802042,130,PROPERTY DAMAGE,5301.3008,"(47.659802042, -122.313746369)",U2
2012184462,-122.393033649,47.637196775,130,PROPERTY DAMAGE,5600.8006,"(47.637196775, -122.393033649)",Q1
2012184475,-122.283692792,47.640939658,130,PROPERTY DAMAGE,6300.6001,"(47.640939658, -122.283692792)",C3
2012184488,-122.357763435,47.527388766,130,PROPERTY DAMAGE,11400.2017,"(47.527388766, -122.357763435)",F2
2012184426,-122.293567079,47.555343399,130,PROPERTY DAMAGE,10400.1001,"(47.555343399, -122.293567079)",R2
2012184579,-122.314925598,47.602680763,130,PROPERTY DAMAGE,8600.3008,"(47.602680763, -122.314925598)",E3
2012184666,-122.360474325,47.52559091,130,PROPERTY DAMAGE,11400.2013,"(47.52559091, -122.360474325)",F2
2012184742,-122.310803281,47.616444399,130,PROPERTY DAMAGE,7900.5007,"(47.616444399, -122.310803281)",C2
2012184898,-122.347567924,47.624992209,130,PROPERTY DAMAGE,7200.1007,"(47.624992209, -122.347567924)",D1
2012185346,-122.313115706,47.662180577,130,PROPERTY DAMAGE,5301.2008,"(47.662180577, -122.313115706)",U3
2012185508,-122.327075929,47.694531033,130,PROPERTY DAMAGE,1900.3009,"(47.694531033, -122.327075929)",U1
2012185539,-122.27525473,47.526118619,130,PROPERTY DAMAGE,11800.4000,"(47.526118619, -122.27525473)",S2
